symbol,ZSTAT,P
PCP2,-0.56557,0.71416
SLC22A18,-0.56561,0.71417
OR5M11,-0.56571,0.71421
HDAC1,-0.56573,0.71421
CATSPERB,-0.56574,0.71422
TAF1A,-0.56586,0.71426
CEP170,-0.56596,0.71429
OR10H1,-0.56602,0.71431
SMG6,-0.56612,0.71434
SLC10A1,-0.56634,0.71442
LGALS8,-0.56673,0.71455
CCPG1,-0.56703,0.71465
MBD3L1,-0.56757,0.71484
RNF148,-0.56761,0.71485
OR1S2,-0.5678,0.71491
EMG1,-0.56861,0.71519
MIER2,-0.56867,0.71521
C17orf82,-0.56945,0.71547
C1orf105,-0.56955,0.71551
KLHL24,-0.56968,0.71555
DYX1C1,-0.56993,0.71564
FAT2,-0.57001,0.71566
CRISP1,-0.56999,0.71566
STAG1,-0.57002,0.71567
STRBP,-0.57003,0.71567
ARID1B,-0.57036,0.71578
AKAP13,-0.57076,0.71592
ATP1A3,-0.57092,0.71597
ADGRA2,-0.57107,0.71602
ADAMTS12,-0.57129,0.7161
TRIM38,-0.57172,0.71624
METTL14,-0.57177,0.71626
TRABD,-0.5718,0.71627
SPRY4,-0.57193,0.71631
C5orf45,-0.57201,0.71634
SLC15A5,-0.57216,0.71639
TMEM116,-0.57322,0.71675
OLFML2B,-0.57323,0.71675
BCAR3,-0.57324,0.71676
KLF6,-0.57352,0.71685
AFP,-0.57357,0.71687
MYH1,-0.57357,0.71687
FOLR1,-0.57363,0.71689
DAZAP2,-0.57368,0.71691
C17orf51,-0.57406,0.71704
CELF5,-0.57425,0.7171
TMCC1,-0.57441,0.71715
MPDZ,-0.57463,0.71723
ISL1,-0.57488,0.71731
ASUN,-0.57489,0.71732
SPATA7,-0.57491,0.71732
LMNA,-0.5754,0.71749
CCDC158,-0.57541,0.71749
IDUA,-0.57565,0.71758
CACNA1I,-0.57572,0.7176
ACADVL,-0.57581,0.71763
SLC2A12,-0.57599,0.71769
ZACN,-0.57614,0.71774
OR2AG1,-0.57623,0.71777
CRMP1,-0.57652,0.71787
DIS3,-0.57656,0.71788
ASB16,-0.57662,0.7179
AGFG2,-0.57711,0.71807
RNF103-CHMP3,-0.57733,0.71814
CTDSP1,-0.57742,0.71817
NAT16,-0.57772,0.71827
LOC100652901,-0.57784,0.71831
LYPD3,-0.57814,0.71841
ZCRB1,-0.57835,0.71848
CENPO,-0.57839,0.7185
GFM1,-0.57863,0.71858
AKR1C1,-0.57882,0.71865
STK38,-0.57915,0.71876
GDPD3,-0.57957,0.7189
HSDL2,-0.57973,0.71895
MYOZ2,-0.57987,0.719
LTBP3,-0.58004,0.71906
NOP2,-0.58013,0.71909
PHIP,-0.58021,0.71911
PEX3,-0.58021,0.71912
C9orf16,-0.58048,0.7192
TAMM41,-0.58065,0.71926
STX5,-0.58069,0.71928
IFNW1,-0.58083,0.71932
GRIN1,-0.58086,0.71933
ATP5O,-0.58136,0.7195
FAM117A,-0.58162,0.71959
CPM,-0.58175,0.71963
NTN4,-0.5818,0.71965
EHBP1L1,-0.58184,0.71966
CD37,-0.58189,0.71968
SLC12A6,-0.58227,0.71981
ALPP,-0.58247,0.71987
PRH1,-0.58265,0.71993
BCLAF1,-0.58262,0.71993
MED19,-0.58268,0.71994
NELL1,-0.58278,0.71998
CTSS,-0.5828,0.71999
PTGDS,-0.58306,0.72007
FGFR2,-0.58333,0.72016
DNAJC21,-0.58335,0.72017
LPL,-0.5843,0.72049
ZNF730,-0.58445,0.72054
KCNJ13,-0.58454,0.72057
ARHGEF7,-0.58455,0.72058
ARHGEF25,-0.5846,0.72059
DHCR24,-0.58466,0.72061
TEX15,-0.58493,0.7207
ITLN1,-0.58533,0.72084
USP45,-0.58536,0.72085
SLC26A2,-0.58586,0.72102
TANC1,-0.58612,0.7211
TMCO2,-0.58613,0.72111
GORASP1,-0.58627,0.72115
INPP5K,-0.58651,0.72123
LGI1,-0.58658,0.72126
LURAP1,-0.58675,0.72131
GPX6,-0.58681,0.72133
XRCC6BP1,-0.58684,0.72134
AP2A2,-0.5869,0.72137
SETD2,-0.58697,0.72139
RNASE9,-0.58701,0.7214
ST6GALNAC3,-0.58708,0.72142
ATP5SL,-0.58705,0.72142
ZNF706,-0.58728,0.72149
ROR2,-0.58727,0.72149
RPL6,-0.58739,0.72153
LACRT,-0.5874,0.72153
CCSAP,-0.58744,0.72155
AKR1D1,-0.58749,0.72156
SMG1,-0.58761,0.7216
TMC6,-0.58767,0.72162
TFRC,-0.58765,0.72162
CAMP,-0.58776,0.72165
MEFV,-0.58809,0.72176
OR10H2,-0.58845,0.72188
ATP6V0A4,-0.58863,0.72194
USP5,-0.5888,0.722
FAM124B,-0.58918,0.72213
MDM4,-0.58918,0.72213
SUCLA2,-0.58956,0.72226
TMEM161A,-0.58968,0.7223
ULBP3,-0.59,0.7224
RXRA,-0.59037,0.72253
PNMT,-0.59041,0.72254
DFNB31,-0.59049,0.72257
FAM57B,-0.59051,0.72258
LILRB4,-0.59057,0.7226
IL7,-0.59071,0.72264
DRD5,-0.59082,0.72268
PGAP3,-0.59145,0.72289
ZNF883,-0.59148,0.7229
IL20RA,-0.59155,0.72292
SLPI,-0.59163,0.72295
C5orf49,-0.59172,0.72298
ZNF254,-0.59181,0.72301
INPP1,-0.59201,0.72308
HYDIN,-0.59215,0.72312
ANKEF1,-0.59218,0.72313
GLIS2,-0.59246,0.72323
GSTM1,-0.59266,0.7233
PDE7A,-0.59272,0.72332
NOD1,-0.59306,0.72343
FRMPD1,-0.59314,0.72346
NFKBIB,-0.5932,0.72348
KLHDC10,-0.5932,0.72348
EXOC3L4,-0.59355,0.72359
RELA,-0.59362,0.72362
CDKN2AIP,-0.59366,0.72363
ARMC4P1,-0.59373,0.72365
TBX6,-0.59391,0.72371
ATP13A1,-0.59408,0.72377
CCDC38,-0.59415,0.72379
DPY19L2,-0.59418,0.7238
DOPEY1,-0.5942,0.72381
TRAM1,-0.5942,0.72381
NTF3,-0.59429,0.72384
XPC,-0.5943,0.72384
NUCKS1,-0.59434,0.72386
SSSCA1,-0.59437,0.72387
ERBB2,-0.59443,0.72389
SLC34A1,-0.59451,0.72391
SFT2D3,-0.5945,0.72391
GIGYF2,-0.59485,0.72403
ZNF654,-0.595,0.72408
ZNF224,-0.5951,0.72411
PNPLA8,-0.59528,0.72417
CDH20,-0.59571,0.72431
CD164L2,-0.59577,0.72434
DENND5B,-0.59624,0.72449
KCTD11,-0.59647,0.72457
CPNE6,-0.59656,0.7246
ALDOA,-0.5967,0.72465
CASP14,-0.59688,0.7247
OR51V1,-0.59693,0.72472
CD5L,-0.59752,0.72492
PTPRB,-0.59779,0.72501
SPTBN1,-0.59818,0.72514
EMILIN3,-0.59831,0.72518
MAMDC4,-0.59833,0.72519
LBX1,-0.59842,0.72522
RBM14,-0.59843,0.72522
RAX,-0.5985,0.72525
ZFP36,-0.59865,0.7253
IGSF5,-0.59898,0.72541
PIK3R6,-0.59925,0.7255
LPGAT1,-0.59939,0.72554
C19orf45,-0.59949,0.72558
TRAPPC9,-0.59957,0.7256
CHRNG,-0.59966,0.72563
ENDOU,-0.59974,0.72566
FAM135B,-0.59974,0.72566
ZNF713,-0.60016,0.7258
PHF21A,-0.60033,0.72586
KANSL1L,-0.60053,0.72592
DNAJB14,-0.60063,0.72596
KCNIP1,-0.60068,0.72597
B4GALNT3,-0.60078,0.72601
AGO3,-0.60079,0.72601
BTBD16,-0.60081,0.72602
NT5C,-0.60128,0.72617
C1orf100,-0.60135,0.7262
IDO2,-0.60154,0.72626
LRRC55,-0.60182,0.72635
POT1,-0.60186,0.72636
TJAP1,-0.60186,0.72637
GSG2,-0.60199,0.72641
STRADA,-0.60227,0.7265
PTCD3,-0.6024,0.72655
CCL8,-0.60266,0.72663
PATL2,-0.60326,0.72683
SGTB,-0.60329,0.72684
FAM219A,-0.60335,0.72686
CWC25,-0.60342,0.72688
LECT2,-0.60371,0.72698
MRC2,-0.60377,0.727
OR12D2,-0.60403,0.72709
OR12D3,-0.60403,0.72709
RAB28,-0.60406,0.7271
ITPK1,-0.60432,0.72718
TMEM61,-0.60436,0.7272
SLC36A2,-0.60447,0.72723
FAM19A1,-0.60447,0.72723
MRPS6,-0.60452,0.72725
SLC5A3,-0.60452,0.72725
EIF3H,-0.6047,0.72731
KIF14,-0.60483,0.72735
PRB1,-0.60484,0.72736
KRTAP5-10,-0.60484,0.72736
CYP4Z1,-0.60492,0.72738
GPR158,-0.60503,0.72742
ADGRE5,-0.60534,0.72752
DBF4,-0.6056,0.72761
MBLAC1,-0.60611,0.72778
ALCAM,-0.60619,0.72781
TSHZ2,-0.60639,0.72787
MBOAT2,-0.6065,0.72791
OXLD1,-0.60671,0.72798
CCDC117,-0.6068,0.72801
NUBP2,-0.60722,0.72815
TLE6,-0.60755,0.72826
TOMM20L,-0.60776,0.72833
ORC4,-0.60807,0.72843
TPO,-0.60871,0.72864
SLC43A1,-0.60892,0.72871
LDB2,-0.60905,0.72875
TCF15,-0.60905,0.72875
TAS2R30,-0.60905,0.72875
RAD21L1,-0.60947,0.72889
ARHGAP29,-0.60952,0.72891
HRNR,-0.60968,0.72896
XAB2,-0.60976,0.72899
DCTN6,-0.60996,0.72906
FBXL4,-0.61009,0.7291
LONRF1,-0.61026,0.72915
SIN3B,-0.61044,0.72921
SRPK2,-0.61057,0.72926
NCR3LG1,-0.6106,0.72927
TCAP,-0.61089,0.72936
CCL13,-0.61154,0.72958
MS4A13,-0.61156,0.72959
TRIB1,-0.61175,0.72965
UBTD2,-0.61213,0.72978
SGK2,-0.61242,0.72987
TRIM45,-0.61245,0.72988
KLRD1,-0.61262,0.72993
AIMP2,-0.61261,0.72993
ZCCHC7,-0.61263,0.72994
C9orf89,-0.61268,0.72996
CNN1,-0.61291,0.73003
GALK1,-0.613,0.73006
PTMS,-0.61317,0.73012
GBE1,-0.61334,0.73017
APOL5,-0.61368,0.73029
PDE5A,-0.61382,0.73033
NLGN1,-0.61393,0.73037
PTPN21,-0.61395,0.73037
C1QL3,-0.61416,0.73044
LRRC30,-0.61416,0.73045
YBX3,-0.61419,0.73046
SIGLEC11,-0.61432,0.7305
KIF5B,-0.61432,0.7305
HERC4,-0.61444,0.73054
CELF3,-0.61454,0.73057
MIS12,-0.61461,0.73059
NCR1,-0.61483,0.73067
RGS13,-0.61512,0.73076
POLRMT,-0.61536,0.73084
LMAN2L,-0.61542,0.73086
ADCK3,-0.61547,0.73088
CYB5R4,-0.61552,0.73089
FAM188A,-0.61553,0.7309
PPAPDC2,-0.61599,0.73105
FAM120A,-0.61604,0.73106
SLC38A11,-0.61636,0.73117
DHDH,-0.61654,0.73123
RABEP1,-0.6166,0.73125
GSTO1,-0.61802,0.73172
GRPEL1,-0.61812,0.73175
SLC25A16,-0.61818,0.73177
ASNSD1,-0.6183,0.73181
FGF4,-0.61832,0.73182
GRID2,-0.61839,0.73184
MAGOHB,-0.6184,0.73184
NBPF4,-0.61843,0.73185
PADI2,-0.61844,0.73186
SLX4IP,-0.61869,0.73194
TEX101,-0.61869,0.73194
TOM1,-0.61891,0.73201
GABRP,-0.61973,0.73228
SLC6A12,-0.61975,0.73229
DNAJB7,-0.61976,0.73229
ZNF202,-0.61978,0.7323
TSPO,-0.62029,0.73247
CHST2,-0.62036,0.73249
NXPH4,-0.62053,0.73255
CCDC142,-0.62063,0.73258
ZNF316,-0.62077,0.73262
PLEKHA3,-0.6211,0.73273
C10orf88,-0.6211,0.73273
TIGD2,-0.6212,0.73277
HCN3,-0.62123,0.73277
JAGN1,-0.62146,0.73285
TREML2,-0.62154,0.73288
TBC1D9B,-0.62206,0.73305
MAP2K6,-0.62212,0.73307
DLX4,-0.62223,0.73311
ACTL9,-0.62227,0.73312
GFY,-0.62247,0.73318
ICAM2,-0.62247,0.73318
CMTM6,-0.62261,0.73323
FAM181B,-0.62283,0.7333
NOTCH3,-0.62316,0.73341
ZMIZ2,-0.62316,0.73341
SLC25A1,-0.62331,0.73346
RETSAT,-0.62336,0.73348
GTF3A,-0.62342,0.7335
TREML4,-0.6241,0.73372
EPHA2,-0.62432,0.73379
ZNF251,-0.62457,0.73387
OR10T2,-0.62487,0.73397
DENR,-0.62493,0.73399
TOM1L2,-0.62509,0.73404
AATK,-0.6251,0.73405
PABPC3,-0.62514,0.73406
ACSF2,-0.62528,0.7341
PPP4C,-0.62612,0.73438
IPCEF1,-0.62629,0.73444
APOC3,-0.6263,0.73444
MTHFSD,-0.62635,0.73446
RRP12,-0.62642,0.73448
ELAVL3,-0.62667,0.73456
NFKB1,-0.62681,0.73461
TRIM44,-0.62697,0.73466
SLC39A2,-0.62726,0.73475
UACA,-0.62763,0.73488
NT5DC3,-0.62782,0.73494
SMAD9,-0.62787,0.73495
NSUN3,-0.62792,0.73497
SLC25A51,-0.62807,0.73502
STARD6,-0.62814,0.73505
FH,-0.62849,0.73516
IL17A,-0.62885,0.73528
CGNL1,-0.62885,0.73528
THRAP3,-0.62901,0.73533
MTUS1,-0.62922,0.7354
OR51M1,-0.62994,0.73563
LCORL,-0.63004,0.73566
MAP3K4,-0.63013,0.73569
OR52H1,-0.63015,0.7357
GPATCH2L,-0.63025,0.73574
LRRFIP1,-0.63041,0.73579
NKTR,-0.63099,0.73598
SELP,-0.63119,0.73604
CRNN,-0.63131,0.73608
SLC9A3,-0.63135,0.73609
CCDC28A,-0.63139,0.73611
SLC26A10,-0.63156,0.73616
PTPRC,-0.63165,0.73619
FRK,-0.63171,0.73621
ZNF91,-0.63192,0.73628
ITFG1,-0.63213,0.73635
TTC21A,-0.63253,0.73648
KCNH2,-0.63252,0.73648
C7orf77,-0.63273,0.73654
TMEM161B,-0.63282,0.73657
CCDC122,-0.63306,0.73665
FBXW5,-0.63326,0.73672
CCDC50,-0.6334,0.73676
ZNF687,-0.63362,0.73684
MBD5,-0.63377,0.73688
PRKCH,-0.63386,0.73691
MRPS35,-0.63385,0.73691
C14orf142,-0.63392,0.73693
NT5C1B-RDH14,-0.63397,0.73695
TXNRD2,-0.63426,0.73704
TNNT3,-0.63442,0.7371
RADIL,-0.63457,0.73714
NXF1,-0.63469,0.73718
TBC1D3P6,-0.63481,0.73722
CYTH1,-0.6351,0.73732
C8G,-0.63509,0.73732
ULK1,-0.63512,0.73733
STRN4,-0.63551,0.73745
FADS6,-0.63562,0.73749
RCC1,-0.63602,0.73762
DSPP,-0.6364,0.73774
C9orf142,-0.63642,0.73775
ZNF749,-0.63656,0.7378
KIAA1551,-0.63666,0.73783
NOXO1,-0.63712,0.73798
PSMD8,-0.63734,0.73805
DUS3L,-0.63738,0.73806
WNT10A,-0.63737,0.73806
PNLDC1,-0.6375,0.7381
MACF1,-0.63752,0.73811
SCML4,-0.63755,0.73812
GPCPD1,-0.63827,0.73835
KCNK6,-0.6385,0.73843
ACAD10,-0.63867,0.73848
CST1,-0.63873,0.7385
BRD1,-0.63888,0.73855
EPHA4,-0.63893,0.73856
RFC1,-0.63899,0.73859
ACTBL2,-0.63955,0.73877
ZNF682,-0.6396,0.73878
PPP1R2,-0.63966,0.7388
ABCD4,-0.63983,0.73886
CSNK2A1,-0.64034,0.73902
CFAP52,-0.64052,0.73908
LCN12,-0.64054,0.73909
ASB3,-0.64061,0.73911
PPP5D1,-0.64064,0.73912
GAREM,-0.64067,0.73913
GLRX3,-0.6409,0.73921
ARHGAP17,-0.64094,0.73922
KLRB1,-0.64103,0.73925
NCKAP1L,-0.64115,0.73929
ALS2CR11,-0.64126,0.73932
HMGCS2,-0.64137,0.73936
LRIT3,-0.64151,0.7394
RHOBTB3,-0.64176,0.73949
CELA2B,-0.64187,0.73952
PTER,-0.64222,0.73964
THOC1,-0.6424,0.73969
CLCN2,-0.64246,0.73971
LOC101927853,-0.64252,0.73973
IER2,-0.64286,0.73984
HHIP,-0.64327,0.73998
WDR92,-0.64334,0.74
RTN4RL2,-0.64339,0.74001
CATIP,-0.64346,0.74004
LOC101927260,-0.64355,0.74007
XYLB,-0.64373,0.74012
SOGA1,-0.6438,0.74015
OR2T8,-0.64418,0.74027
SSTR3,-0.6442,0.74028
BATF2,-0.64434,0.74032
ASXL1,-0.64447,0.74036
AQR,-0.64449,0.74037
GSTCD,-0.6445,0.74038
ADAMTS15,-0.6448,0.74047
MYBBP1A,-0.64491,0.74051
ANKRD2,-0.64501,0.74054
TIFA,-0.64531,0.74064
SAMD14,-0.64535,0.74065
SLC6A9,-0.64545,0.74068
LMNB1,-0.6456,0.74073
C4orf22,-0.64567,0.74075
FKBP4,-0.64573,0.74077
SYNGR2,-0.64578,0.74079
RRH,-0.64582,0.7408
SF3A3,-0.64582,0.7408
YIPF1,-0.64586,0.74081
FAM102B,-0.6462,0.74092
ZNF414,-0.64621,0.74093
PRSS12,-0.64629,0.74096
BCAS2,-0.64635,0.74097
CLTA,-0.64687,0.74114
WDFY3,-0.64686,0.74114
SDHA,-0.64717,0.74124
FOXA1,-0.64761,0.74138
TAS2R41,-0.648,0.74151
SCEL,-0.64805,0.74152
SHC3,-0.64832,0.74161
EBI3,-0.64832,0.74161
SERPINB5,-0.64845,0.74165
HIP1,-0.64858,0.7417
ROCK2,-0.64871,0.74174
LRRC69,-0.64877,0.74176
NDUFAF7,-0.64909,0.74186
PEX12,-0.64943,0.74197
SLC6A20,-0.64983,0.7421
C2orf27B,-0.6499,0.74212
PUM1,-0.65001,0.74216
VSTM2B,-0.65023,0.74223
NPBWR2,-0.65031,0.74225
KLF13,-0.65057,0.74234
PRDM12,-0.65065,0.74236
GIMD1,-0.65078,0.7424
HEYL,-0.65082,0.74242
SV2C,-0.6512,0.74254
ZNF345,-0.65131,0.74258
PIK3CA,-0.65147,0.74263
FAM89B,-0.65156,0.74266
ANO7P1,-0.65192,0.74277
NSD1,-0.65211,0.74283
KRTAP10-10,-0.65217,0.74285
C6orf226,-0.65219,0.74286
GUCA1B,-0.6524,0.74293
ILDR2,-0.65266,0.74301
KLHDC1,-0.65272,0.74303
EXD1,-0.65342,0.74326
PKHD1,-0.65352,0.74329
TUSC5,-0.65384,0.74339
MT1E,-0.65441,0.74357
CIDEB,-0.65459,0.74364
BASP1,-0.65464,0.74365
SUCO,-0.65511,0.7438
COX7A2,-0.65509,0.7438
MIPOL1,-0.65517,0.74382
FHDC1,-0.65519,0.74383
IZUMO2,-0.65522,0.74384
CCDC39,-0.65534,0.74387
VPS9D1,-0.65531,0.74387
TBXAS1,-0.65547,0.74392
TRA2B,-0.6559,0.74406
ZNF765,-0.65636,0.7442
LINS,-0.6568,0.74435
RBM34,-0.6569,0.74438
ARHGAP40,-0.65712,0.74445
LYG2,-0.65716,0.74446
ZNF595,-0.65756,0.74459
MAP1B,-0.65768,0.74463
CBFA2T2,-0.65791,0.7447
SCARF2,-0.65806,0.74475
TKFC,-0.65812,0.74477
SORL1,-0.65813,0.74477
NPAP1,-0.65833,0.74484
DNAAF5,-0.65854,0.7449
ATL3,-0.65856,0.74491
POMC,-0.6589,0.74502
ZBTB17,-0.6593,0.74515
SF3B6,-0.65929,0.74515
MLLT6,-0.65956,0.74523
NDST2,-0.65974,0.74529
CWF19L1,-0.65985,0.74532
COL6A3,-0.65985,0.74532
SCO2,-0.6599,0.74534
SEMG2,-0.65991,0.74535
SMIM10L1,-0.66,0.74537
CPNE5,-0.66025,0.74545
TRAF2,-0.66049,0.74553
SIGLEC8,-0.66054,0.74555
SLC25A10,-0.66083,0.74564
NUAK2,-0.66116,0.74574
PTPN14,-0.66145,0.74584
HPN,-0.66166,0.7459
WDR43,-0.66177,0.74594
THPO,-0.66221,0.74608
TOMM34,-0.66241,0.74615
OR4X2,-0.66273,0.74625
PLG,-0.66288,0.7463
BATF3,-0.66299,0.74633
TCL1A,-0.66335,0.74645
PVR,-0.66339,0.74646
PTGS1,-0.66372,0.74657
NDUFS1,-0.66392,0.74663
NNAT,-0.66461,0.74685
MSI2,-0.66469,0.74687
TRMT1,-0.66468,0.74687
CYP3A7,-0.6649,0.74694
LCE3B,-0.665,0.74698
RIOK2,-0.66505,0.74699
TTC22,-0.66521,0.74704
STX19,-0.66541,0.7471
TRIM6,-0.66539,0.7471
TAOK2,-0.66543,0.74711
TRPC3,-0.66569,0.7472
RTP4,-0.66577,0.74722
SLC14A1,-0.66588,0.74726
SETD3,-0.66596,0.74728
MRPS27,-0.66598,0.74729
DR1,-0.66598,0.74729
OR4A15,-0.66624,0.74737
LSM3,-0.66645,0.74744
NSMCE2,-0.66678,0.74754
RAB11FIP1,-0.66689,0.74758
TRPM4,-0.66699,0.74761
FAM49A,-0.66712,0.74765
GMFG,-0.66717,0.74767
VPS72,-0.66736,0.74773
RIIAD1,-0.6677,0.74784
GNAT2,-0.66802,0.74794
NTAN1,-0.66811,0.74797
PNO1,-0.6683,0.74803
PLEKHA5,-0.66836,0.74805
PLAGL1,-0.66843,0.74807
DOC2B,-0.66845,0.74808
TMPRSS15,-0.66911,0.74829
SLC1A6,-0.66914,0.7483
BIN1,-0.66919,0.74831
XPNPEP3,-0.66923,0.74833
TXN2,-0.66924,0.74833
ID2,-0.66925,0.74833
PPHLN1,-0.66938,0.74837
DIRAS2,-0.66957,0.74843
EIF4H,-0.66974,0.74849
MTRF1,-0.67058,0.74876
TLR2,-0.67063,0.74877
FAM111A,-0.67066,0.74878
RPRM,-0.67075,0.74881
NOA1,-0.67083,0.74884
CCDC8,-0.67125,0.74897
PSTPIP2,-0.67138,0.74901
EML4,-0.67137,0.74901
NMNAT1,-0.67156,0.74907
NFYA,-0.6727,0.74943
TMEM204,-0.67297,0.74952
TNNI2,-0.67307,0.74955
ZBTB7A,-0.67314,0.74957
ZNF37A,-0.67358,0.74971
EVI2A,-0.67367,0.74974
RFC4,-0.6738,0.74978
RASEF,-0.67391,0.74982
CAPS2,-0.67393,0.74982
SIX4,-0.67424,0.74992
CHAMP1,-0.67485,0.75011
C20orf197,-0.67488,0.75012
CDKN1B,-0.67501,0.75017
MMP17,-0.67506,0.75018
DOCK4,-0.67526,0.75025
NDUFS7,-0.67529,0.75025
PHKG1,-0.67544,0.7503
BHLHA15,-0.67555,0.75034
HMGXB4,-0.67594,0.75046
TCAF1,-0.676,0.75048
LXN,-0.67642,0.75061
DLAT,-0.67656,0.75066
TMPO,-0.67672,0.75071
OR1L4,-0.67679,0.75073
LDLRAD2,-0.67687,0.75075
MAP1S,-0.67691,0.75077
MBNL1,-0.67706,0.75081
POU2AF1,-0.67713,0.75084
LRRFIP2,-0.67719,0.75086
CASC3,-0.67744,0.75094
APOB,-0.67773,0.75103
USP14,-0.67775,0.75104
CEBPZ,-0.67808,0.75114
C20orf144,-0.67819,0.75117
DMC1,-0.6782,0.75118
RPS29,-0.67864,0.75132
ORMDL3,-0.67881,0.75137
RSAD2,-0.67901,0.75143
SPATA45,-0.679,0.75143
LOC101928451,-0.67907,0.75145
MROH1,-0.67906,0.75145
ATIC,-0.67915,0.75148
CCDC61,-0.67918,0.75149
C6orf141,-0.67948,0.75158
APC,-0.67951,0.75159
KCNE1,-0.67983,0.75169
CCDC64B,-0.6802,0.75181
FAAH,-0.68022,0.75182
GAK,-0.68043,0.75188
RELN,-0.68061,0.75194
ARL2,-0.68067,0.75196
FAM43B,-0.68069,0.75197
NAP1L1,-0.68113,0.75211
FAM193A,-0.68121,0.75213
MRPL11,-0.68143,0.7522
RGS6,-0.68196,0.75237
RCBTB2,-0.68226,0.75246
RIN3,-0.68239,0.7525
FAM189A1,-0.68269,0.7526
RBFOX2,-0.68279,0.75263
CCT6A,-0.68307,0.75272
ZNF174,-0.68345,0.75284
SNX7,-0.68348,0.75285
KRTAP10-11,-0.6838,0.75295
RNF135,-0.68458,0.75319
FAM134A,-0.68463,0.75321
ANGEL1,-0.68492,0.7533
RABAC1,-0.68516,0.75338
FSCN1,-0.68549,0.75348
CHCHD6,-0.68575,0.75356
CLTCL1,-0.68603,0.75365
MITF,-0.68614,0.75369
COL17A1,-0.68623,0.75372
LKAAEAR1,-0.68623,0.75372
MUS81,-0.68654,0.75381
OR52B6,-0.68672,0.75387
ABCB1,-0.68678,0.75389
SPINK14,-0.68693,0.75394
CD79A,-0.68716,0.75401
TNFSF10,-0.68724,0.75403
LCN8,-0.68726,0.75404
OR2AE1,-0.68734,0.75407
ACTL10,-0.68757,0.75414
SNX32,-0.68764,0.75416
C6orf106,-0.68764,0.75416
KIAA0754,-0.68779,0.75421
SERPIND1,-0.68781,0.75421
ZNF260,-0.68782,0.75422
EPHX2,-0.68841,0.7544
PLA2G2A,-0.68859,0.75446
TSGA13,-0.68877,0.75451
POLQ,-0.68881,0.75453
BMP7,-0.68881,0.75453
HTR3E,-0.68898,0.75458
ZXDC,-0.68914,0.75463
MARCH3,-0.68976,0.75483
ASXL2,-0.68978,0.75483
HDGF,-0.68979,0.75484
RTCB,-0.68984,0.75485
PRR15,-0.69016,0.75495
MORN4,-0.69019,0.75496
SNX15,-0.69048,0.75506
CYP27A1,-0.69063,0.7551
RINL,-0.69061,0.7551
STXBP2,-0.6907,0.75512
NUDT7,-0.69089,0.75518
DMAP1,-0.6909,0.75519
PRSS44,-0.69107,0.75524
RANBP17,-0.69115,0.75526
MS4A2,-0.69136,0.75533
TGOLN2,-0.69139,0.75534
STAC3,-0.69173,0.75545
MDN1,-0.69204,0.75554
OR6C76,-0.69206,0.75555
RBM4B,-0.6923,0.75562
FCRL5,-0.69257,0.75571
AGFG1,-0.69276,0.75577
UBP1,-0.69275,0.75577
LRRC41,-0.69283,0.75579
SOCS5,-0.6935,0.756
USP46,-0.69354,0.75602
GSC,-0.69386,0.75612
CCDC97,-0.69415,0.7562
ACP6,-0.69448,0.75631
SEL1L,-0.69448,0.75631
GATAD1,-0.69456,0.75634
COL4A1,-0.69487,0.75643
LOC101928499,-0.69501,0.75648
ACSM6,-0.69541,0.7566
ZNF594,-0.6958,0.75672
ANKRD42,-0.69581,0.75672
ARPC5L,-0.69603,0.7568
THSD1,-0.69618,0.75684
LHX3,-0.69669,0.757
C7orf69,-0.69669,0.757
CRHBP,-0.69688,0.75706
LIPE,-0.69694,0.75708
WDR4,-0.69726,0.75718
ZNF593,-0.69742,0.75723
CD300E,-0.69776,0.75733
WAC,-0.69804,0.75742
FGF8,-0.69807,0.75743
SNX27,-0.69825,0.75749
SCN4B,-0.69826,0.75749
DTX3,-0.69829,0.7575
ARHGAP8,-0.69863,0.75761
RRN3,-0.69868,0.75763
NTRK1,-0.69871,0.75763
ZNF611,-0.69872,0.75764
TYMP,-0.69915,0.75777
SAMHD1,-0.69925,0.7578
DACH1,-0.69931,0.75782
OR8G5,-0.69938,0.75784
RTKN,-0.69979,0.75797
CDC42SE1,-0.69978,0.75797
SMCO2,-0.70017,0.75809
ATF3,-0.70019,0.7581
MBOAT4,-0.7002,0.7581
TCEA1,-0.7003,0.75813
PDE4D,-0.70036,0.75815
FCRLB,-0.70036,0.75815
MUC19,-0.70047,0.75818
TEKT4,-0.70052,0.7582
PPAPDC1A,-0.70094,0.75833
TTC28,-0.70096,0.75834
RCN3,-0.7012,0.75841
CISD3,-0.70122,0.75842
KCNAB2,-0.70131,0.75845
FAM178B,-0.7015,0.7585
LRR1,-0.70226,0.75874
PTPRQ,-0.70231,0.75876
INPPL1,-0.70271,0.75888
PAX7,-0.7027,0.75888
LCE3D,-0.70302,0.75898
ERLEC1,-0.70308,0.759
NSUN4,-0.70317,0.75902
MCM5,-0.70352,0.75913
LOC100996701,-0.70377,0.75921
GSTZ1,-0.70378,0.75922
CALCR,-0.70417,0.75934
NIF3L1,-0.70447,0.75943
FBXO22,-0.70463,0.75948
MUM1,-0.70493,0.75957
XKR6,-0.70551,0.75975
SERPINB13,-0.70551,0.75975
PFN3,-0.70624,0.75998
BOLA2B,-0.70625,0.75998
DTX4,-0.70627,0.75999
RGSL1,-0.70634,0.76001
