symbol,ZSTAT,P
CALY,-0.76914,0.7791
TLR4,-0.76921,0.77912
CELA2B,-0.76928,0.77914
DDN,-0.76928,0.77914
MPHOSPH10,-0.76938,0.77917
CLC,-0.76941,0.77917
GOLPH3L,-0.7695,0.7792
PRRT2,-0.76965,0.77925
HIST1H1D,-0.76978,0.77928
CCDC153,-0.7698,0.77929
TMEM212,-0.77015,0.77939
GMNC,-0.77029,0.77943
BAK1,-0.77065,0.77954
PTGER1,-0.77133,0.77974
ADA,-0.77173,0.77986
LGALS7B,-0.77198,0.77994
P3H1,-0.77204,0.77995
ZNF710,-0.77246,0.78008
BMP4,-0.7727,0.78015
FAM205A,-0.77287,0.7802
C6orf201,-0.77295,0.78022
OR6K2,-0.77307,0.78026
ANKRD11,-0.77312,0.78027
NDST3,-0.77316,0.78029
C9orf117,-0.77343,0.78037
MYL7,-0.77372,0.78045
KCNA10,-0.77384,0.78049
TBXAS1,-0.7739,0.78051
CCT3,-0.77433,0.78063
FUT1,-0.77432,0.78063
TGIF2-C20orf24,-0.77445,0.78067
VDAC2,-0.77454,0.78069
SAAL1,-0.77462,0.78072
CNPY4,-0.77523,0.7809
SLA2,-0.7755,0.78098
EHD2,-0.77618,0.78118
ARNTL2,-0.77621,0.78119
SLC9B1,-0.77624,0.7812
TNFSF11,-0.77644,0.78126
FNDC7,-0.77661,0.78131
TESC,-0.77669,0.78133
CTHRC1,-0.77676,0.78135
RIOK2,-0.77756,0.78159
FOXB1,-0.77769,0.78163
GPX2,-0.77784,0.78167
FABP12,-0.77791,0.78169
DDX19A,-0.77793,0.7817
ASB6,-0.77795,0.7817
MOBP,-0.77798,0.78171
CAMK1G,-0.77816,0.78176
SLC41A2,-0.77826,0.78179
FAM71C,-0.77838,0.78183
OSR2,-0.77873,0.78193
UBR1,-0.77911,0.78204
CRTC3,-0.77944,0.78214
RBM48,-0.77992,0.78228
LAG3,-0.77998,0.7823
CASP3,-0.78006,0.78232
OR52K1,-0.78009,0.78233
ZNF605,-0.78011,0.78234
STK4,-0.78033,0.7824
ZNF234,-0.78036,0.78241
PRELID2,-0.78051,0.78246
COX14,-0.78057,0.78247
SPATA2L,-0.78084,0.78255
SFTPA1,-0.78083,0.78255
NBEA,-0.78122,0.78266
MYH1,-0.78123,0.78267
TEX15,-0.78131,0.78269
DAO,-0.78135,0.7827
JUN,-0.78147,0.78274
E2F8,-0.78161,0.78278
OR6K3,-0.78163,0.78279
SMCP,-0.78165,0.78279
FAM81A,-0.78175,0.78282
C8orf86,-0.78175,0.78282
PTPRB,-0.78175,0.78282
DYNAP,-0.78178,0.78283
KBTBD11,-0.78246,0.78303
RPE,-0.78257,0.78306
NPC1L1,-0.78293,0.78317
ANKRD33B,-0.78297,0.78318
EPX,-0.78372,0.7834
PDIA5,-0.78387,0.78344
LOC101927989,-0.78417,0.78353
LOC101927751,-0.78468,0.78368
KIAA1524,-0.78487,0.78373
GZMM,-0.78492,0.78375
CHIC2,-0.78502,0.78378
C12orf79,-0.78518,0.78383
OVOL2,-0.78541,0.78389
ZNF34,-0.78562,0.78395
RNF26,-0.78612,0.7841
HECTD2,-0.78617,0.78412
GPR27,-0.78653,0.78422
SCN2A,-0.7866,0.78424
INSL3,-0.7869,0.78433
ZBTB7A,-0.7869,0.78433
CERS5,-0.78707,0.78438
AP2M1,-0.78717,0.78441
AOAH,-0.78716,0.78441
MDP1,-0.78743,0.78449
ARMC4P1,-0.78763,0.78454
INO80D,-0.78826,0.78473
KCTD9,-0.78887,0.78491
CHST5,-0.78915,0.78499
KIAA1257,-0.78931,0.78504
MYL12A,-0.78976,0.78517
NBL1,-0.79047,0.78537
RTKN,-0.79096,0.78552
PLD6,-0.79098,0.78552
TACC2,-0.79108,0.78555
MED31,-0.79116,0.78557
CCNE1,-0.79146,0.78566
PEBP4,-0.79161,0.7857
MAP7D1,-0.7918,0.78576
GNPTG,-0.79182,0.78577
C7orf34,-0.79182,0.78577
TMBIM4,-0.79202,0.78582
CD226,-0.7924,0.78594
HAND2,-0.79245,0.78595
TASP1,-0.79267,0.78601
PHLDA2,-0.79272,0.78603
TUBG1,-0.79292,0.78609
TRIL,-0.79297,0.7861
HOMER3,-0.79371,0.78632
CELSR3,-0.79372,0.78632
MLF2,-0.79373,0.78632
TIMD4,-0.79385,0.78636
IP6K1,-0.79411,0.78643
IGF2BP3,-0.79423,0.78647
OR4K13,-0.79432,0.78649
TSPAN5,-0.79439,0.78651
ALDH1A1,-0.79451,0.78655
CALM1,-0.79457,0.78657
SYT7,-0.79466,0.7866
CXCR4,-0.7947,0.7866
PRRG2,-0.7948,0.78663
GPR4,-0.79489,0.78666
PES1,-0.79488,0.78666
KRTAP5-5,-0.795,0.78669
PRKAA1,-0.79531,0.78678
ZNF891,-0.79529,0.78678
ZBTB44,-0.79564,0.78688
RFC1,-0.79564,0.78688
SEMA5A,-0.79567,0.78689
TECRL,-0.79596,0.78697
RBM46,-0.79662,0.78716
TARDBP,-0.79664,0.78717
QPCT,-0.79703,0.78728
HTR7,-0.79719,0.78733
CCDC171,-0.79767,0.78747
LACTB2,-0.7977,0.78748
KDF1,-0.79829,0.78765
RITA1,-0.7983,0.78765
MED10,-0.79888,0.78782
LYN,-0.79897,0.78785
NHLH1,-0.79903,0.78786
SAG,-0.79901,0.78786
OR5AK2,-0.79924,0.78792
RCN1,-0.79925,0.78793
NOBOX,-0.79931,0.78794
OR5J2,-0.79929,0.78794
NUDT4,-0.8,0.78814
DPH1,-0.80034,0.78824
PLOD2,-0.80062,0.78832
GCC2,-0.8006,0.78832
GMNN,-0.80074,0.78836
TSPAN31,-0.80103,0.78844
TRPC4,-0.80143,0.78856
NDUFB1,-0.80157,0.7886
SYNJ2BP,-0.80156,0.7886
NR1H3,-0.80167,0.78863
NAT16,-0.80167,0.78863
MICAL3,-0.80206,0.78874
CR2,-0.80206,0.78874
PITRM1,-0.80241,0.78884
C22orf31,-0.80265,0.78891
RAD51AP2,-0.80271,0.78893
THBD,-0.80308,0.78904
LOC101927789,-0.8032,0.78907
KATNAL1,-0.80342,0.78913
FAM218A,-0.80346,0.78915
MCMDC2,-0.80353,0.78917
OR8K1,-0.80363,0.7892
OR2B2,-0.80397,0.78929
C6orf89,-0.80407,0.78932
PRSS16,-0.80413,0.78934
SGIP1,-0.80421,0.78936
GSTK1,-0.80436,0.78941
SRGN,-0.8045,0.78945
PAFAH1B2,-0.80456,0.78946
SPATA17,-0.80495,0.78958
OR8J3,-0.805,0.78959
OR4L1,-0.80526,0.78966
ELMOD2,-0.80524,0.78966
CRYGS,-0.80525,0.78966
DLL1,-0.80545,0.78972
CHCHD3,-0.80588,0.78984
SEMA6B,-0.80587,0.78984
LGALS7,-0.80605,0.78989
ZNF7,-0.80618,0.78993
CDH18,-0.80645,0.79001
ASB3,-0.80678,0.7901
THSD7B,-0.80736,0.79027
CYB561D1,-0.80738,0.79028
FAM195A,-0.80746,0.7903
PRMT2,-0.80781,0.7904
C11orf44,-0.80784,0.79041
AGBL2,-0.8079,0.79043
PPP1R12A,-0.80803,0.79046
TDRD7,-0.80818,0.79051
DESI1,-0.80831,0.79054
LCN9,-0.80843,0.79058
MIR1-1HG,-0.80866,0.79064
ADRA1A,-0.809,0.79074
AARS,-0.80918,0.7908
AP4M1,-0.8093,0.79083
LRP5,-0.80937,0.79085
HGF,-0.80975,0.79096
ASGR2,-0.8102,0.79109
OPA1,-0.81026,0.79111
CTH,-0.81035,0.79113
GRM2,-0.81047,0.79117
NUDT7,-0.81074,0.79124
LBH,-0.81089,0.79128
CEP83,-0.81111,0.79135
LTBP3,-0.81115,0.79136
KNCN,-0.81119,0.79137
EML4,-0.81146,0.79145
OR5H2,-0.81163,0.7915
LEPROTL1,-0.81177,0.79154
RNMTL1,-0.81186,0.79156
ACBD4,-0.81209,0.79163
TCN2,-0.8123,0.79169
NR1H4,-0.81248,0.79174
ZNF195,-0.81256,0.79176
OAS3,-0.8126,0.79178
STT3B,-0.81273,0.79181
RIT1,-0.81308,0.79191
ADCYAP1R1,-0.81308,0.79191
TIMM8B,-0.8137,0.79209
CAPZA2,-0.81381,0.79212
C19orf48,-0.8139,0.79215
DNAJB11,-0.81396,0.79217
LRRC10,-0.81454,0.79233
SGOL2,-0.81454,0.79233
OR5K2,-0.81471,0.79238
CNTF,-0.81486,0.79242
DRD5,-0.81497,0.79245
FOXM1,-0.81506,0.79248
HELQ,-0.81518,0.79252
PRKACG,-0.81551,0.79261
MBD3,-0.81568,0.79266
EXOSC6,-0.81579,0.79269
UBTD1,-0.81591,0.79273
TAS2R40,-0.81607,0.79277
TTLL7,-0.8164,0.79286
C18orf25,-0.81663,0.79293
RIMBP2,-0.81676,0.79297
ATXN10,-0.81698,0.79303
OR4A15,-0.81728,0.79311
ZNF10,-0.81743,0.79316
ADCY8,-0.81782,0.79327
ZNF439,-0.81821,0.79338
PMCH,-0.81824,0.79339
CD163,-0.81845,0.79345
MYL12B,-0.81859,0.79349
LOC388813,-0.81897,0.7936
TMEM63B,-0.81935,0.79371
ZC3H15,-0.81951,0.79375
HDAC2,-0.81954,0.79376
DZIP3,-0.81957,0.79377
CEP128,-0.81969,0.7938
SYNDIG1L,-0.81973,0.79381
GNG5,-0.81974,0.79382
WBP1,-0.81996,0.79388
CDH2,-0.82033,0.79399
FOXG1,-0.82044,0.79402
RPL19,-0.82072,0.7941
RCL1,-0.82073,0.7941
TLR3,-0.82079,0.79412
EPHA4,-0.82104,0.79419
DUSP27,-0.82111,0.79421
MTSS1,-0.82144,0.7943
CPM,-0.82162,0.79435
SLC9A1,-0.82169,0.79437
DPEP2,-0.82177,0.7944
METTL7A,-0.82198,0.79446
LSM8,-0.822,0.79446
CYB5D1,-0.82207,0.79448
PTPRS,-0.82225,0.79453
SH3D21,-0.82241,0.79458
MRGPRF,-0.82261,0.79463
ABCA12,-0.82342,0.79487
OLR1,-0.82362,0.79492
CKAP2,-0.82371,0.79495
NPHP1,-0.82402,0.79504
ANK1,-0.82417,0.79508
APEH,-0.8244,0.79514
LARP1B,-0.82442,0.79515
SLC43A2,-0.82444,0.79515
SPATA31C1,-0.82466,0.79522
FAM109A,-0.82495,0.7953
ANO3,-0.82501,0.79532
RASSF9,-0.82507,0.79533
SFRP2,-0.82516,0.79536
EHBP1L1,-0.82517,0.79536
GSPT1,-0.82538,0.79542
ELOF1,-0.82561,0.79549
ASNS,-0.8257,0.79551
ARMC7,-0.82581,0.79554
SELE,-0.82623,0.79566
LGALS14,-0.8264,0.79571
CIRBP,-0.82679,0.79582
CBWD1,-0.82679,0.79582
CLPTM1L,-0.82705,0.79589
HAVCR2,-0.8277,0.79608
CEP19,-0.82769,0.79608
TOP2A,-0.82789,0.79613
MTHFR,-0.82825,0.79624
C18orf65,-0.82841,0.79628
DUSP13,-0.82857,0.79633
PRAC1,-0.82858,0.79633
ETF1,-0.82879,0.79639
FAM149A,-0.82888,0.79641
HMGA1,-0.82946,0.79658
MAFB,-0.82974,0.79666
FUCA1,-0.82991,0.79671
ING4,-0.82995,0.79672
EFCC1,-0.83014,0.79677
RNF220,-0.83015,0.79677
ZC3H7B,-0.83021,0.79679
PVALB,-0.83021,0.79679
FLAD1,-0.83033,0.79682
LENEP,-0.83033,0.79682
H1F0,-0.8305,0.79687
ELL3,-0.83053,0.79688
ASZ1,-0.83094,0.797
COX6B1,-0.8315,0.79716
WNT2,-0.83178,0.79723
RNF135,-0.83179,0.79724
JAG1,-0.83203,0.7973
PDE7A,-0.83241,0.79741
ENO3,-0.83293,0.79756
ZNF517,-0.83298,0.79757
OR5F1,-0.83343,0.7977
LOC644277,-0.83359,0.79774
KRTAP3-1,-0.8336,0.79775
HTN3,-0.83398,0.79785
HEATR5A,-0.8343,0.79794
ZC3H6,-0.8353,0.79822
KIAA0753,-0.83535,0.79824
CCDC172,-0.83562,0.79832
SLC38A4,-0.83567,0.79833
KDM4B,-0.83609,0.79845
FTCD,-0.83626,0.79849
PCBD1,-0.83689,0.79867
TMEM182,-0.83699,0.7987
PDE8A,-0.83708,0.79873
RPS6KB2,-0.83713,0.79874
OR2T1,-0.83718,0.79875
CP,-0.83733,0.7988
LHFPL2,-0.83734,0.7988
LOC100996664,-0.83753,0.79885
MAP3K8,-0.83752,0.79885
PNPLA1,-0.83784,0.79894
SHKBP1,-0.83825,0.79906
OR4D10,-0.83848,0.79912
CHMP2B,-0.83863,0.79916
KERA,-0.83906,0.79928
NUP107,-0.83969,0.79946
CDH13,-0.83982,0.7995
PPIL1,-0.83991,0.79952
ZNF43,-0.84027,0.79962
CHIA,-0.84029,0.79963
SAMD8,-0.84057,0.79971
DYNC2H1,-0.84067,0.79973
PHLDB2,-0.84066,0.79973
ARL8B,-0.84141,0.79994
MPDU1,-0.84265,0.80029
OR5W2,-0.84266,0.80029
UBE3D,-0.84268,0.8003
PPAP2A,-0.84274,0.80031
JAK1,-0.84301,0.80039
HNRNPA1L2,-0.84381,0.80061
NAV1,-0.8441,0.80069
LETMD1,-0.8443,0.80075
RFX1,-0.84441,0.80078
BDNF,-0.84481,0.80089
CAND2,-0.84482,0.80089
OR5I1,-0.84488,0.80091
KRTAP15-1,-0.84496,0.80093
RTF1,-0.84515,0.80099
AGFG2,-0.84558,0.80111
C2CD5,-0.84611,0.80125
TMEM155,-0.84649,0.80136
SCNN1B,-0.84651,0.80137
OAZ2,-0.84666,0.80141
ZNF148,-0.84694,0.80149
TARS,-0.84767,0.80169
FDFT1,-0.84782,0.80173
KIR3DL2,-0.84806,0.8018
MLNR,-0.84833,0.80187
PGA3,-0.84862,0.80195
PLA2G4C,-0.84893,0.80204
LHCGR,-0.84946,0.80219
THOP1,-0.85003,0.80234
BTBD2,-0.85012,0.80237
OR5AR1,-0.85014,0.80238
PPAP2B,-0.85059,0.8025
GFRA1,-0.85065,0.80252
FLT3,-0.85094,0.8026
DEFA3,-0.85098,0.80261
DDX19B,-0.851,0.80262
TMEM138,-0.85114,0.80265
NTHL1,-0.85166,0.8028
PRDM6,-0.85172,0.80282
MS4A6E,-0.85181,0.80284
SNURF,-0.85184,0.80285
DCSTAMP,-0.8523,0.80298
HYPK,-0.85264,0.80307
SPDYA,-0.85289,0.80314
ERLEC1,-0.85329,0.80325
C1orf122,-0.85329,0.80325
MYF6,-0.85331,0.80326
SEC16A,-0.85341,0.80328
C1orf101,-0.85356,0.80333
SMC2,-0.85371,0.80337
USH2A,-0.85385,0.80341
OR10A6,-0.85409,0.80347
PATL2,-0.85419,0.8035
RPA1,-0.85418,0.8035
TMEM183A,-0.85423,0.80351
NIPSNAP3A,-0.85431,0.80353
ADH6,-0.85451,0.80359
NRIP1,-0.85455,0.8036
GALC,-0.85468,0.80364
ABCG4,-0.85471,0.80364
USP54,-0.85477,0.80366
BARX1,-0.85479,0.80367
FFAR1,-0.85489,0.80369
ADRA2C,-0.85549,0.80386
CALML5,-0.85578,0.80394
DUSP1,-0.85587,0.80397
WDR24,-0.85633,0.80409
SYNPO2,-0.85704,0.80429
SPIRE2,-0.85704,0.80429
SLC25A30,-0.85709,0.8043
WFIKKN1,-0.85729,0.80436
NUBP1,-0.85733,0.80437
PLCD3,-0.85757,0.80444
OR5H6,-0.85768,0.80447
PRRX2,-0.8579,0.80453
ADRA1D,-0.85796,0.80454
C2orf78,-0.85896,0.80482
ZNF99,-0.85952,0.80497
MFNG,-0.85981,0.80505
SAMD10,-0.85987,0.80507
ELL,-0.86041,0.80522
GLYATL3,-0.86069,0.8053
CASC4,-0.86083,0.80534
SIDT2,-0.86089,0.80535
ENTPD2,-0.86127,0.80545
RHNO1,-0.86132,0.80547
SLC38A9,-0.86161,0.80555
MTRNR2L9,-0.86184,0.80561
MT1HL1,-0.86192,0.80563
FAM134C,-0.86203,0.80566
KRTAP3-2,-0.86201,0.80566
RHEBL1,-0.86203,0.80567
OR2M7,-0.86215,0.8057
PLEKHA7,-0.86235,0.80575
PIAS4,-0.86253,0.8058
MIR205HG,-0.86264,0.80583
ARL1,-0.86267,0.80584
MOCS1,-0.86299,0.80593
FNDC1,-0.86302,0.80594
BDH1,-0.86303,0.80594
OR14C36,-0.86307,0.80595
TOR1B,-0.86313,0.80597
ZP4,-0.8635,0.80607
OR4C13,-0.86357,0.80609
PTPN21,-0.86385,0.80616
IWS1,-0.86398,0.8062
DCTD,-0.86405,0.80622
GMPPB,-0.86437,0.80631
RHOBTB1,-0.86483,0.80643
MYEOV,-0.86489,0.80645
PRAMEF12,-0.86528,0.80656
KRTAP1-5,-0.86532,0.80657
MESP1,-0.86546,0.80661
DPT,-0.86555,0.80663
TOMM7,-0.86569,0.80667
PARP1,-0.86577,0.80669
ABLIM2,-0.86596,0.80674
WDR48,-0.86608,0.80678
SPATA19,-0.86623,0.80682
B3GALT6,-0.86625,0.80682
ZSCAN23,-0.86662,0.80693
ATP8B2,-0.86679,0.80697
CCDC85A,-0.86682,0.80698
CCDC169-SOHLH2,-0.86691,0.807
TMEM88,-0.86751,0.80717
PTPRN,-0.86823,0.80736
SPC25,-0.86821,0.80736
IL20RA,-0.86843,0.80742
DNAJC13,-0.86847,0.80743
TXLNB,-0.86862,0.80747
ADGRA2,-0.86933,0.80767
SLCO1B3,-0.86934,0.80767
RPRD1A,-0.8694,0.80769
MRGPRX3,-0.8695,0.80771
IZUMO4,-0.86978,0.80779
PROS1,-0.86977,0.80779
KIAA0141,-0.86983,0.8078
DAW1,-0.86999,0.80785
TPP2,-0.87014,0.80789
DNAH9,-0.87036,0.80795
RAPGEF5,-0.87064,0.80802
ZNF616,-0.8707,0.80804
ST3GAL1,-0.87093,0.8081
ENDOD1,-0.87164,0.8083
EFCAB1,-0.87166,0.8083
GTF2A1L,-0.87203,0.8084
NDUFS7,-0.87203,0.8084
CTSA,-0.87227,0.80847
ZBTB46,-0.87285,0.80863
MROH2A,-0.87291,0.80864
TMA16,-0.87291,0.80864
STX7,-0.87293,0.80865
ICE2,-0.87318,0.80872
AADAT,-0.87375,0.80887
ITLN2,-0.87373,0.80887
AOX1,-0.87386,0.8089
MMADHC,-0.87393,0.80892
PSMC3IP,-0.87413,0.80898
BORA,-0.87424,0.80901
SLC16A6,-0.87432,0.80903
IFNA1,-0.87448,0.80907
KCNS2,-0.87461,0.80911
KRTAP10-3,-0.87482,0.80916
LRIT1,-0.87482,0.80916
LSG1,-0.87529,0.80929
BAG5,-0.87558,0.80937
TNK2,-0.87579,0.80943
STAP1,-0.87588,0.80945
OR5R1,-0.87601,0.80949
DNM3,-0.87623,0.80955
RAP1GAP,-0.87646,0.80961
PIAS1,-0.87673,0.80968
DNAH8,-0.87675,0.80969
CTNNAL1,-0.87682,0.80971
KCNJ6,-0.87719,0.80981
MESP2,-0.87727,0.80983
CDS2,-0.87729,0.80984
LOC100130880,-0.87773,0.80996
THSD7A,-0.8783,0.81011
COL4A4,-0.87849,0.81016
CTCF,-0.87851,0.81017
PAX5,-0.87863,0.8102
MCC,-0.87905,0.81031
CCDC78,-0.87921,0.81036
SIPA1,-0.8794,0.81041
OR5M1,-0.87942,0.81041
GAL,-0.88033,0.81066
GSKIP,-0.88065,0.81075
CA5A,-0.88078,0.81078
TCL1A,-0.88082,0.81079
SCG3,-0.88084,0.8108
CALML3,-0.88094,0.81082
ARHGAP39,-0.88116,0.81088
DUSP11,-0.88134,0.81093
TRRAP,-0.88132,0.81093
TOLLIP,-0.88185,0.81107
PBX4,-0.88187,0.81108
MYLK3,-0.88202,0.81112
SIAE,-0.88244,0.81123
C10orf71,-0.88302,0.81139
EPHA10,-0.8831,0.81141
CCL27,-0.88318,0.81143
RSPO2,-0.88329,0.81146
LOC101928058,-0.88366,0.81156
VIP,-0.88399,0.81165
KIAA0930,-0.88413,0.81169
KIAA0556,-0.88418,0.8117
KCNQ4,-0.88438,0.81175
EEF1B2,-0.88478,0.81186
VWDE,-0.885,0.81192
OR14J1,-0.88566,0.8121
ZC3H18,-0.88582,0.81214
IVD,-0.88598,0.81219
EML1,-0.88612,0.81222
GIMAP4,-0.88622,0.81225
MAGEF1,-0.88622,0.81225
PDZRN3,-0.8864,0.8123
TULP3,-0.88675,0.81239
HOXC11,-0.88704,0.81247
CACNA1S,-0.88707,0.81248
CASC3,-0.88743,0.81258
CCR2,-0.88778,0.81267
AVIL,-0.88781,0.81268
CEP350,-0.88817,0.81277
SRPK1,-0.88836,0.81283
TAX1BP1,-0.88837,0.81283
OR10V1,-0.88908,0.81302
MEIS2,-0.88908,0.81302
TCF23,-0.88916,0.81304
CBR4,-0.88927,0.81307
OR4A47,-0.88951,0.81314
LZTS2,-0.8896,0.81316
COL18A1,-0.88962,0.81316
BPI,-0.88991,0.81324
PKD1,-0.88991,0.81324
ZWILCH,-0.88989,0.81324
CHRNA3,-0.89042,0.81338
CDK2,-0.89057,0.81342
HSPA14,-0.89066,0.81344
RPL37,-0.89115,0.81357
NDUFA12,-0.89122,0.81359
MESDC1,-0.89136,0.81363
SERINC5,-0.8914,0.81364
KRTAP3-3,-0.8915,0.81367
RFPL2,-0.89162,0.8137
GPR61,-0.89171,0.81373
NLRX1,-0.89181,0.81375
UBE2E1,-0.8918,0.81375
MRPL43,-0.89189,0.81377
SCN8A,-0.89215,0.81384
C21orf58,-0.89258,0.81396
TMEM213,-0.89259,0.81396
DEFA1,-0.89262,0.81397
ANKRD60,-0.89284,0.81403
DEFB110,-0.893,0.81407
TSSK6,-0.89304,0.81408
PLAA,-0.89305,0.81409
KCNA1,-0.89331,0.81415
LOC283278,-0.89375,0.81427
PEPD,-0.89384,0.8143
KRTAP1-4,-0.89396,0.81433
AGAP3,-0.89414,0.81438
EIF2AK1,-0.89477,0.81454
YJEFN3,-0.89478,0.81455
GIT1,-0.8951,0.81463
FAM91A1,-0.89531,0.81469
XIRP1,-0.89554,0.81475
MT1X,-0.89574,0.8148
RNGTT,-0.89574,0.8148
TSGA10,-0.89621,0.81493
NEK7,-0.89628,0.81495
NSRP1,-0.89641,0.81498
CLEC4C,-0.89659,0.81503
PSIP1,-0.89668,0.81505
CCDC155,-0.89666,0.81505
TMED1,-0.89683,0.81509
KRT9,-0.8969,0.81511
SLC25A18,-0.89701,0.81514
WDR43,-0.89725,0.81521
EPHA3,-0.89757,0.81529
ZCCHC7,-0.89793,0.81539
PCNX,-0.89798,0.8154
ME2,-0.89857,0.81556
ERP29,-0.89913,0.81571
SCD5,-0.89932,0.81576
ATP5B,-0.89959,0.81583
CFD,-0.89977,0.81588
MTMR9,-0.89989,0.81591
ATP6V1C1,-0.90023,0.816
RPL18A,-0.90037,0.81604
IARS2,-0.90052,0.81608
SHC1,-0.90109,0.81623
XKR9,-0.90148,0.81633
LY86,-0.90159,0.81636
SLC25A11,-0.90169,0.81639
EZR,-0.90236,0.81657
AMIGO2,-0.90287,0.8167
SLC16A14,-0.90285,0.8167
FGF9,-0.90299,0.81674
NDUFS3,-0.90384,0.81696
OR7A17,-0.90418,0.81705
SCRIB,-0.90438,0.8171
EWSR1,-0.90452,0.81714
SLC17A5,-0.90539,0.81737
ARNT,-0.90544,0.81738
KCNJ5,-0.90551,0.8174
WDR66,-0.90578,0.81747
SPG20,-0.90577,0.81747
DHRS12,-0.90593,0.81751
KITLG,-0.90634,0.81762
CCDC113,-0.90643,0.81765
LGMN,-0.90658,0.81768
ODF1,-0.90679,0.81774
RANBP2,-0.90677,0.81774
DNAJA4,-0.90799,0.81806
OR5AP2,-0.90807,0.81808
ZNF223,-0.90854,0.8182
STAG3,-0.90882,0.81828
AHI1,-0.90923,0.81838
ARID2,-0.90943,0.81844
C3AR1,-0.90948,0.81845
PDZD3,-0.90964,0.81849
TMED3,-0.90968,0.8185
SNAPC5,-0.91,0.81859
FBXO25,-0.9103,0.81867
GLYAT,-0.91034,0.81868
STON1-GTF2A1L,-0.91045,0.81871
TPT1,-0.91088,0.81882
SEC31A,-0.91102,0.81886
COPS4,-0.91118,0.8189
LOC100130370,-0.91117,0.8189
RIPK2,-0.91133,0.81894
ZNF485,-0.91219,0.81917
WDR26,-0.91242,0.81922
IPO7,-0.9137,0.81956
CCND1,-0.91391,0.81962
GPR84,-0.91431,0.81972
MPHOSPH6,-0.91457,0.81979
FABP7,-0.9146,0.8198
EML5,-0.91469,0.81982
RSL1D1,-0.91489,0.81987
CKB,-0.91503,0.81991
C10orf11,-0.91512,0.81993
DMGDH,-0.91518,0.81995
FRS2,-0.91545,0.82002
MS4A14,-0.91566,0.82008
POMC,-0.91589,0.82014
ORMDL2,-0.91594,0.82015
TPPP2,-0.91602,0.82017
TAF2,-0.9164,0.82027
ARL4A,-0.91675,0.82036
FAM126A,-0.91692,0.82041
HNF1B,-0.91707,0.82045
TBKBP1,-0.91707,0.82045
OR5K1,-0.91748,0.82055
G6PC,-0.91811,0.82072
SLC11A2,-0.91869,0.82087
OR1S1,-0.91883,0.82091
PA2G4,-0.91895,0.82094
CBL,-0.91917,0.821
HOXD3,-0.9194,0.82106
TAGLN,-0.91992,0.82119
MEIS3,-0.92017,0.82126
NME6,-0.92097,0.82147
TBC1D32,-0.92112,0.82151
OLFM3,-0.92174,0.82167
OVCA2,-0.92229,0.82181
GLRX,-0.92252,0.82187
GLYATL2,-0.92252,0.82187
JCHAIN,-0.92256,0.82188
UTP3,-0.92256,0.82188
ZNF627,-0.92295,0.82198
MESDC2,-0.92325,0.82206
ADM5,-0.9233,0.82207
OR13D1,-0.92343,0.82211
TMEM190,-0.92357,0.82214
MED28,-0.92357,0.82214
TMEM229B,-0.92359,0.82215
SMG5,-0.92442,0.82237
RAB40B,-0.92456,0.8224
SOX12,-0.92461,0.82242
COL11A2,-0.9257,0.8227
SLC10A1,-0.92643,0.82289
KRTAP10-2,-0.92655,0.82292
KRTAP10-4,-0.92655,0.82292
OR4A16,-0.92669,0.82296
NAA16,-0.92682,0.82299
TTLL5,-0.92687,0.823
DVL3,-0.92703,0.82304
TRIM59,-0.92738,0.82313
TBC1D20,-0.92768,0.82321
OR6C2,-0.9279,0.82327
AHSG,-0.92811,0.82333
TTBK2,-0.92833,0.82338
CACNG8,-0.92833,0.82338
HEMGN,-0.92838,0.82339
SMAD9,-0.92842,0.82341
GPC2,-0.92853,0.82343
ASIC3,-0.92875,0.82349
MSX2,-0.92889,0.82353
SUSD1,-0.92917,0.8236
OCA2,-0.92955,0.8237
KRTAP10-1,-0.92997,0.82381
CDK20,-0.93048,0.82394
CTR9,-0.93054,0.82395
ZNF410,-0.93078,0.82402
CCL19,-0.93078,0.82402
CCL25,-0.93082,0.82403
ZDHHC18,-0.93095,0.82406
DRGX,-0.9312,0.82413
LONRF1,-0.93133,0.82416
TTC16,-0.93139,0.82417
ZNF276,-0.93173,0.82426
FZD6,-0.93212,0.82436
KRTAP19-5,-0.93227,0.8244
CAGE1,-0.93241,0.82444
STK25,-0.93278,0.82453
CCDC28A,-0.9333,0.82467
RNASEH2B,-0.93361,0.82475
RSBN1,-0.93398,0.82484
ACP5,-0.93408,0.82487
TMPRSS13,-0.93451,0.82498
OR1S2,-0.93455,0.82499
SLAMF6,-0.93468,0.82502
ZCCHC2,-0.93471,0.82503
DUPD1,-0.93513,0.82514
RPL4,-0.93526,0.82517
KRTAP5-6,-0.93552,0.82524
MARCH9,-0.93608,0.82538
OR10S1,-0.93612,0.82539
CARM1,-0.93616,0.8254
AAED1,-0.937,0.82562
OR2K2,-0.93748,0.82574
MICALCL,-0.93808,0.8259
MRGPRG,-0.9381,0.8259
RABEP1,-0.93811,0.82591
CCDC102B,-0.93815,0.82592
IFT46,-0.93819,0.82593
STARD3NL,-0.93858,0.82603
DYSF,-0.93897,0.82613
NDUFV3,-0.93905,0.82615
CHMP7,-0.93985,0.82635
C6orf118,-0.94004,0.8264
KCNIP1,-0.94019,0.82644
DEFB126,-0.94024,0.82645
PDGFB,-0.9406,0.82655
